concept,feature,feature_raw,leuven_listed,flan_response,flan_true
Alligator,sold in clothes shops,sold_in_clothes_shops,0,False,0
Alligator,sold in Gamma (particular hardware store),sold_in_Gamma_(particular_hardware_store),0,False,0
Alligator,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,0,True,1
Alligator,sometimes played on the street,sometimes_played_on_the_street,0,False,0
Alligator,sometimes used to accompany voice,sometimes_used_to_accompany_voice,0,False,0
Alligator,sometimes used to pull out nails,sometimes_used_to_pull_out_nails,0,False,0
Alligator,sounds fiercely,sounds_fiercely,0,False,0
Alligator,sounds low,sounds_low,0,True,1
Alligator,sounds nasally,sounds_nasally,0,False,0
Alligator,stands up straight,stands_up_straight,0,False,0
Alligator,steered by a captain,steered_by_a_captain,0,False,0
Alligator,stops at fixed stops (fixed places),stops_at_fixed_stops_(fixed_places),0,False,0
Alligator,stops in a station,stops_in_a_station,0,False,0
Alligator,stored in the cellar,stored_in_the_cellar,0,False,0
Alligator,subdivided in A-class and B-class,subdivided_in_A-class_and_B-class,0,False,0
Alligator,sucks dust,sucks_dust,0,False,0
Alligator,takes off vertically,takes_off_vertically,0,False,0
Alligator,the driver is very vulnerable on the road,the_driver_is_very_vulnerable_on_the_road,0,False,0
Alligator,the driver of this vehicle is behind the wheel for a very long time,the_driver_of_this_vehicle_is_behind_the_wheel_for_a_very_long_time,0,False,0
Alligator,the driver wears a helmet,the_driver_wears_a_helmet,0,False,0
Alligator,the driver wears leather clothes,the_driver_wears_leather_clothes,0,False,0
Alligator,the size is indicated by numbers,the_size_is_indicated_by_numbers,0,False,0
Alligator,there is a lot of space in it,there_is_a_lot_of_space_in_it,0,False,0
Alligator,there is advertising on it,there_is_advertising_on_it,0,False,0
Alligator,there is not much space,there_is_not_much_space,0,False,0
Alligator,there is soup in it,there_is_soup_in_it,0,False,0
Alligator,to empty a cook pot,to_empty_a_cook_pot,0,False,0
Alligator,to enlarge ones power,to_enlarge_ones_power,0,False,0
Alligator,to grate,to_grate,0,False,0
Alligator,to grate carrots,to_grate_carrots,0,False,0
Alligator,to grate cheese,to_grate_cheese,0,False,0
Alligator,to grate fruit,to_grate_fruit,0,False,0
Alligator,to level walls and ceilings,to_level_walls_and_ceilings,0,False,0
Alligator,to manifacture stones,to_manifacture_stones,0,False,0
Alligator,to manifacture wood,to_manifacture_wood,0,False,0
Alligator,to mine gold,to_mine_gold,0,False,0
Alligator,to plaster walls,to_plaster_walls,0,False,0
Alligator,to polish nails,to_polish_nails,0,False,0
Alligator,to span nuts,to_span_nuts,0,False,0
Alligator,transports children,transports_children,0,False,0
Alligator,transports goods,transports_goods,0,False,0
Alligator,transports illegal immigrants,transports_illegal_immigrants,0,False,0
Alligator,transports persons,transports_persons,0,False,0
Alligator,transports persons or goods,transports_persons_or_goods,0,False,0
Alligator,turns around,turns_around,0,True,1
Alligator,used after washing,used_after_washing,0,False,0
Alligator,used as a dose measure,used_as_a_dose_measure,0,False,0
Alligator,used as a toy,used_as_a_toy,0,False,0
Alligator,used as accessory,used_as_accessory,0,False,0
Alligator,used as decoration,used_as_decoration,0,False,0
Alligator,used at a ramp,used_at_a_ramp,0,False,0
Alligator,used at farms,used_at_farms,0,False,0
Alligator,used at parties,used_at_parties,0,False,0
Alligator,used at the scouts,used_at_the_scouts,0,False,0
Alligator,used at the table,used_at_the_table,0,False,0
Alligator,used by a plasterer,used_by_a_plasterer,0,False,0
Alligator,used by a police officer,used_by_a_police_officer,0,False,0
Alligator,used by a witch,used_by_a_witch,0,False,0
Alligator,used by artists,used_by_artists,0,False,0
Alligator,used by boys,used_by_boys,0,False,0
Alligator,used by burglars,used_by_burglars,0,False,0
Alligator,used by carpenters,used_by_carpenters,0,False,0
Alligator,used by carpenters.1,used_by_carpenters.1,0,False,0
Alligator,used by children,used_by_children,0,False,0
Alligator,used by cooks,used_by_cooks,0,False,0
Alligator,used by cowboys,used_by_cowboys,0,False,0
Alligator,used by criminals,used_by_criminals,0,False,0
Alligator,used by crooks,used_by_crooks,0,False,0
Alligator,used by Dennis The Menace,used_by_Dennis_The_Menace,0,False,0
Alligator,used by doctors,used_by_doctors,0,False,0
Alligator,used by dogs,used_by_dogs,0,False,0
Alligator,used by everybody,used_by_everybody,0,False,0
Alligator,used by farmers,used_by_farmers,0,False,0
Alligator,used by firemen,used_by_firemen,0,False,0
Alligator,used by handymen,used_by_handymen,0,False,0
Alligator,used by indians,used_by_indians,0,False,0
Alligator,used by knights,used_by_knights,0,False,0
Alligator,used by lumber jackers,used_by_lumber_jackers,0,False,0
Alligator,used by mechanics,used_by_mechanics,0,False,0
Alligator,used by men,used_by_men,0,False,0
Alligator,used by mothers,used_by_mothers,0,False,0
Alligator,used by painters,used_by_painters,0,False,0
Alligator,used by pirates,used_by_pirates,0,False,0
Alligator,used by police men,used_by_police_men,0,False,0
Alligator,used by referees,used_by_referees,0,False,0
Alligator,used by rich persons,used_by_rich_persons,0,False,0
Alligator,used by Robin Hood,used_by_Robin_Hood,0,False,0
Alligator,used by Santa,used_by_Santa,0,False,0
Alligator,used by sculptors,used_by_sculptors,0,False,0
Alligator,used by smiths,used_by_smiths,0,False,0
Alligator,used by soldiers,used_by_soldiers,0,False,0
Alligator,used by strong men,used_by_strong_men,0,False,0
Alligator,used by the handyman,used_by_the_handyman,0,False,0
Alligator,used by tradesmen,used_by_tradesmen,0,False,0
Alligator,used by work forces,used_by_work_forces,0,False,0
Alligator,used by workers,used_by_workers,0,False,0
Alligator,used by young people,used_by_young_people,0,False,0
Alligator,used daily,used_daily,0,False,0
Alligator,used during war,used_during_war,0,False,0
Alligator,used for a wedding,used_for_a_wedding,0,False,0
Alligator,used for cleaning,used_for_cleaning,0,False,0
Alligator,used for cleansing,used_for_cleansing,0,False,0
Alligator,used for competitions,used_for_competitions,0,False,0
Alligator,used for cooking,used_for_cooking,0,False,0
Alligator,used for cutting meat,used_for_cutting_meat,0,False,0
Alligator,used for draining,used_for_draining,0,False,0
Alligator,used for fishing,used_for_fishing,0,False,0
Alligator,used for grinding,used_for_grinding,0,False,0
Alligator,used for hold-ups,used_for_hold-ups,0,False,0
Alligator,used for horse riding,used_for_horse_riding,0,False,0
Alligator,used for lifting heavy objects,used_for_lifting_heavy_objects,0,False,0
Alligator,used for long distances,used_for_long_distances,0,False,0
Alligator,used for making pasta,used_for_making_pasta,0,False,0
Alligator,used for manicure,used_for_manicure,0,False,0
Alligator,used for murding,used_for_murding,0,False,0
Alligator,used for oiling,used_for_oiling,0,False,0
Alligator,used for punishing,used_for_punishing,0,False,0
Alligator,used for racing,used_for_racing,0,False,0
Alligator,used for research,used_for_research,0,False,0
Alligator,used for rock music,used_for_rock_music,0,True,1
Alligator,used for sado masochism,used_for_sado_masochism,0,False,0
Alligator,used for safari,used_for_safari,0,False,0
Alligator,used for school,used_for_school,0,False,0
Alligator,used for short distances,used_for_short_distances,0,False,0
Alligator,used for shoveling,used_for_shoveling,0,False,0
Alligator,used for spaghetti,used_for_spaghetti,0,False,0
Alligator,used for spear trowing,used_for_spear_trowing,0,False,0
Alligator,used for stabbing,used_for_stabbing,0,False,0
Alligator,used for sunbathing,used_for_sunbathing,0,False,0
Alligator,used for taming,used_for_taming,0,False,0
Alligator,used for tinkering,used_for_tinkering,0,False,0
Alligator,used for torturing,used_for_torturing,0,False,0
Alligator,used for traveling,used_for_traveling,0,False,0
Alligator,used for windows,used_for_windows,0,False,0
Alligator,used in a fight,used_in_a_fight,0,False,0
Alligator,used in a restaurant,used_in_a_restaurant,0,False,0
Alligator,used in autumn,used_in_autumn,0,False,0
Alligator,used in baseball,used_in_baseball,0,False,0
Alligator,used in class rooms,used_in_class_rooms,0,False,0
Alligator,used in combination with a hamer,used_in_combination_with_a_hamer,0,False,0
Alligator,used in construction,used_in_construction,0,False,0
Alligator,used in different cultures,used_in_different_cultures,0,True,1
Alligator,used in farming,used_in_farming,0,False,0
Alligator,used in folk dance,used_in_folk_dance,0,False,0
Alligator,used in folk music,used_in_folk_music,0,False,0
Alligator,used in folk music.1,used_in_folk_music.1,0,False,0
Alligator,used in games,used_in_games,0,False,0
Alligator,used in jazz music,used_in_jazz_music,0,True,1
Alligator,used in many different musical styles,used_in_many_different_musical_styles,0,False,0
Alligator,used in pop music,used_in_pop_music,0,True,1
Alligator,used in rescue operations,used_in_rescue_operations,0,False,0
Alligator,used in sports,used_in_sports,0,False,0
Alligator,used in summer,used_in_summer,0,False,0
Alligator,used in the army,used_in_the_army,0,False,0
Alligator,used in the bathroom,used_in_the_bathroom,0,False,0
Alligator,used in the garden,used_in_the_garden,0,False,0
Alligator,used in the house,used_in_the_house,0,False,0
Alligator,used in the kitchen,used_in_the_kitchen,0,False,0
Alligator,used in the Mass,used_in_the_Mass,0,False,0
Alligator,used in the Middle Ages,used_in_the_Middle_Ages,0,False,0
Alligator,used in the sandbox,used_in_the_sandbox,0,False,0
Alligator,used in the snow,used_in_the_snow,0,False,0
Alligator,used in traditional music,used_in_traditional_music,0,False,0
Alligator,used in water,used_in_water,0,False,0
Alligator,used in winter,used_in_winter,0,False,0
Alligator,used on a yard,used_on_a_yard,0,False,0
Alligator,used on vacation,used_on_vacation,0,False,0
Alligator,used solo,used_solo,0,False,0
Alligator,used to announce something,used_to_announce_something,0,False,0
Alligator,used to attach things,used_to_attach_things,0,False,0
Alligator,used to bake,used_to_bake,0,False,0
Alligator,used to beat,used_to_beat,0,False,0
Alligator,used to blend things,used_to_blend_things,0,False,0
Alligator,used to check whether something has a straight edge,used_to_check_whether_something_has_a_straight_edge,0,False,0
Alligator,used to chop trees,used_to_chop_trees,0,False,0
Alligator,used to climb,used_to_climb,0,False,0
Alligator,used to cook good food in,used_to_cook_good_food_in,0,False,0
Alligator,used to crack nuts,used_to_crack_nuts,0,False,0
Alligator,used to cultivate the soil,used_to_cultivate_the_soil,0,False,0
Alligator,used to cut hair,used_to_cut_hair,0,False,0
Alligator,used to cut paper,used_to_cut_paper,0,False,0
Alligator,used to detach something,used_to_detach_something,0,False,0
Alligator,used to dig,used_to_dig,0,False,0
Alligator,used to do the dishes,used_to_do_the_dishes,0,False,0
Alligator,used to dry things with,used_to_dry_things_with,0,False,0
Alligator,used to eat corn flakes,used_to_eat_corn_flakes,0,False,0
Alligator,used to eat with,used_to_eat_with,0,False,0
Alligator,used to eat yoghurt,used_to_eat_yoghurt,0,False,0
Alligator,used to file iron,used_to_file_iron,0,False,0
Alligator,used to fly to the moon,used_to_fly_to_the_moon,0,False,0
Alligator,used to go somewhere invisibly,used_to_go_somewhere_invisibly,0,False,0
Alligator,used to go walking,used_to_go_walking,0,False,0
Alligator,used to grasp something,used_to_grasp_something,0,True,1
Alligator,used to guide traffic,used_to_guide_traffic,0,False,0
Alligator,used to hack,used_to_hack,0,False,0
Alligator,used to hunt,used_to_hunt,0,False,0
Alligator,used to keep food cool,used_to_keep_food_cool,0,False,0
Alligator,used to launch something,used_to_launch_something,0,False,0
Alligator,used to look nicer,used_to_look_nicer,0,False,0
Alligator,used to make coffee,used_to_make_coffee,0,False,0
Alligator,used to make pancakes,used_to_make_pancakes,0,False,0
Alligator,used to make sand castles,used_to_make_sand_castles,0,False,0
Alligator,used to make sauces,used_to_make_sauces,0,False,0
Alligator,used to make soup,used_to_make_soup,0,False,0
Alligator,used to make war,used_to_make_war,0,False,0
Alligator,used to mix food,used_to_mix_food,0,False,0
Alligator,used to open a can/tin,used_to_open_a_can/tin,0,False,0
Alligator,used to open things,used_to_open_things,0,False,0
Alligator,used to paint,used_to_paint,0,False,0
Alligator,used to protect the table,used_to_protect_the_table,0,False,0
Alligator,used to put something warm on,used_to_put_something_warm_on,0,False,0
Alligator,used to put sugar in coffee,used_to_put_sugar_in_coffee,0,False,0
Alligator,used to run on steam,used_to_run_on_steam,0,False,0
Alligator,used to saw something in two,used_to_saw_something_in_two,0,False,0
Alligator,used to smeer bread,used_to_smeer_bread,0,False,0
Alligator,used to sow,used_to_sow,0,False,0
Alligator,used to stick wood together,used_to_stick_wood_together,0,False,0
Alligator,used to store food,used_to_store_food,0,False,0
Alligator,used to store things,used_to_store_things,0,False,0
Alligator,used to toast bread,used_to_toast_bread,0,False,0
Alligator,used to travel around the world,used_to_travel_around_the_world,0,False,0
Alligator,used to travel to other planets,used_to_travel_to_other_planets,0,False,0
Alligator,used to turn over/spade the ground,used_to_turn_over/spade_the_ground,0,False,0
Alligator,used to warm things up,used_to_warm_things_up,0,False,0
Alligator,used to weigh things,used_to_weigh_things,0,False,0
Alligator,used to work in the garden,used_to_work_in_the_garden,0,False,0
Alligator,used to work with,used_to_work_with,0,False,0
Alligator,used together with knife,used_together_with_knife,0,False,0
Alligator,used when you bake cake,used_when_you_bake_cake,0,False,0
Alligator,used when you drink tea,used_when_you_drink_tea,0,False,0
Alligator,used when you eat soup,used_when_you_eat_soup,0,False,0
Alligator,used with arrows,used_with_arrows,0,False,0
Alligator,used with your hands,used_with_your_hands,0,False,0
Alligator,uses a license,uses_a_license,0,False,0
Alligator,uses fuel,uses_fuel,0,False,0
Alligator,uses gas,uses_gas,0,False,0
Alligator,uses gunpowder,uses_gunpowder,0,False,0
Alligator,uses kerosine,uses_kerosine,0,False,0
Alligator,using it gives you a kick,using_it_gives_you_a_kick,0,False,0
Alligator,using it is fun,using_it_is_fun,0,False,0
Alligator,usually drives on the right side of a highway,usually_drives_on_the_right_side_of_a_highway,0,False,0
Alligator,usually has a cruise control system (auto-pilot),usually_has_a_cruise_control_system_(auto-pilot),0,False,0
Alligator,usually used in the morning,usually_used_in_the_morning,0,False,0
Alligator,vibrates,vibrates,0,False,0
Alligator,was used in early ages,was_used_in_early_ages,0,False,0
Alligator,was used in mines,was_used_in_mines,0,False,0
Alligator,was used in the past,was_used_in_the_past,0,True,1
Alligator,was worn especially in the past,was_worn_especially_in_the_past,0,False,0
Alligator,water permeable,water_permeable,0,False,0
Alligator,wearing a helmet is obligatory,wearing_a_helmet_is_obligatory,0,False,0
Alligator,weighs much,weighs_much,0,False,0
Alligator,whistles when water boils,whistles_when_water_boils,0,False,0
Alligator,works fast,works_fast,0,False,0
Alligator,works on batteries,works_on_batteries,0,False,0
Alligator,works on electricity,works_on_electricity,0,False,0
Alligator,works on petrol,works_on_petrol,0,False,0
Alligator,works with a hinge,works_with_a_hinge,0,False,0
