concept,feature,feature_raw,gpt5_response,gpt5_true
Crocodile,is green-brown,is_green-brown,True,1
Crocodile,sucks blood,sucks_blood,False,0
Crocodile,makes a sound,makes_a_sound,True,1
Crocodile,the meat is eaten,the_meat_is_eaten,True,1
Crocodile,can have different colors,can_have_different_colors,True,1
Crocodile,lives in warm countries,lives_in_warm_countries,True,1
Crocodile,is hunted,is_hunted,True,1
Crocodile,exists in different sizes and kinds,exists_in_different_sizes_and_kinds,True,1
Crocodile,is a carnivore,is_a_carnivore,True,1
Crocodile,lives in tropical areas,lives_in_tropical_areas,True,1
Crocodile,has a long neck,has_a_long_neck,False,0
Crocodile,is nasty,is_nasty,True,1
Crocodile,has sharp teeth,has_sharp_teeth,True,1
Crocodile,is fished for,is_fished_for,False,0
Crocodile,there are many kinds of it,there_are_many_kinds_of_it,True,1
Crocodile,eats insects,eats_insects,True,1
Crocodile,has scales,has_scales,True,1
Crocodile,can swim,can_swim,True,1
Crocodile,eats fish,eats_fish,True,1
Crocodile,has a tail,has_a_tail,True,1
Crocodile,is dangerous,is_dangerous,True,1
Crocodile,is edible,is_edible,True,1
Crocodile,is big,is_big,True,1
Crocodile,is a reptile,is_a_reptile,True,1
Crocodile,can be made of different tissues,can_be_made_of_different_tissues,True,1
Crocodile,can be used to threaten somebody,can_be_used_to_threaten_somebody,True,1
Crocodile,lives in water,lives_in_water,True,1
Crocodile,can harm,can_harm,True,1
Crocodile,can break stuff open,can_break_stuff_open,True,1
Crocodile,can cut you,can_cut_you,True,1
Crocodile,can become dirty,can_become_dirty,True,1
Crocodile,is an animal,is_an_animal,True,1
Crocodile,can hurt,can_hurt,True,1
Crocodile,can have a container,can_have_a_container_,False,0
Crocodile,can hold water,can_hold_water,False,0
Crocodile,can injure,can_injure,True,1
Crocodile,can work as defence,can_work_as_defence,True,1
Crocodile,consists of different parts,consists_of_different_parts,True,1
Crocodile,constitutes a whole,constitutes_a_whole,True,1
Crocodile,comes in different patterns,comes_in_different_patterns,True,1
Crocodile,contains liquid,contains_liquid,True,1
Crocodile,could be an animal,could_be_an_animal,True,1
Crocodile,comes in different lengths,comes_in_different_lengths,True,1
Crocodile,does not melt in high temperature,does_not_melt_in_high_temperature,False,0
Crocodile,exists in different brands,exists_in_different_brands,False,0
Crocodile,drivers licence not required,drivers_licence_not_required,True,1
Crocodile,can hurt you,can_hurt_you,True,1
Crocodile,exists in different forms,exists_in_different_forms,True,1
Crocodile,exists in different kinds,exists_in_different_kinds,True,1
Crocodile,exists in different lengths,exists_in_different_lengths,True,1
Crocodile,exists in different sizes.1,exists_in_different_sizes.1,True,1
Crocodile,exists in different sizes,exists_in_different_sizes,True,1
Crocodile,feels rough,feels_rough,True,1
Crocodile,exists in different types,exists_in_different_types,True,1
Crocodile,has a grip,has_a_grip,False,0
Crocodile,has a mouthpiece,has_a_mouthpiece,False,0
Crocodile,has a deep sound,has_a_deep_sound,False,0
Crocodile,has a complex shape,has_a_complex_shape,True,1
Crocodile,has a neck,has_a_neck,True,1
Crocodile,has a negative connotation,has_a_negative_connotation,True,1
Crocodile,has a place to sleep,has_a_place_to_sleep,False,0
Crocodile,has different patterns,has_different_patterns,True,1
Crocodile,has a skin,has_a_skin,True,1
Crocodile,has different patterns.1,has_different_patterns.1,True,1
Crocodile,has been existing for a long time,has_been_existing_for_a_long_time,True,1
Crocodile,has patterns,has_patterns,True,1
Crocodile,has no engine,has_no_engine,True,1
Crocodile,has no roof,has_no_roof,True,1
Crocodile,is agressive,is_agressive,True,1
Crocodile,is big and heavy,is_big_and_heavy,True,1
Crocodile,is an English word,is_an_English_word,True,1
Crocodile,is dangerous for children,is_dangerous_for_children,True,1
Crocodile,is durable,is_durable,True,1
Crocodile,has great power,has_great_power,True,1
Crocodile,is dangerous for the fingers,is_dangerous_for_the_fingers,True,1
Crocodile,is heavy,is_heavy,True,1
Crocodile,is fairly unknown,is_fairly_unknown,False,0
Crocodile,is hard to work with,is_hard_to_work_with,True,1
Crocodile,is curved,is_curved,False,0
Crocodile,is hard to drive,is_hard_to_drive,False,0
Crocodile,is bigger than a car,is_bigger_than_a_car,False,0
Crocodile,is many women's nightmare,is_many_women's_nightmare,True,1
Crocodile,is not popular among many people,is_not_popular_among_many_people,False,0
Crocodile,is heat resistant,is_heat_resistant,False,0
Crocodile,is not for children,is_not_for_children,False,0
Crocodile,is powerful,is_powerful,True,1
Crocodile,is played during concerts,is_played_during_concerts,False,0
Crocodile,is violent,is_violent,True,1
Crocodile,is waterproof,is_waterproof,True,1
Crocodile,is primitive,is_primitive,False,0
Crocodile,its vibrations produce sounds,its_vibrations_produce_sounds,False,0
Crocodile,makes catching things easier,makes_catching_things_easier,True,1
Crocodile,not used much,not_used_much,False,0
Crocodile,moves/sails under water,moves/sails_under_water,False,0
Crocodile,looks tough,looks_tough,True,1
Crocodile,occurs in indian culture,occurs_in_indian_culture,True,1
Crocodile,occurs in films,occurs_in_films,True,1
Crocodile,often found to be frightening,often_found_to_be_frightening,True,1
Crocodile,not nice to use,not_nice_to_use,True,1
Crocodile,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,True,1
Crocodile,often seen at the coast,often_seen_at_the_coast,True,1
Crocodile,produces noise,produces_noise,True,1
Crocodile,not everyone has it,not_everyone_has_it,True,1
Crocodile,ribbed,ribbed,True,1
Crocodile,used in different cultures,used_in_different_cultures,True,1
Crocodile,used for cooking,used_for_cooking,False,0
Crocodile,weighs much,weighs_much,True,1
Crocodile,used in water,used_in_water,True,1
Crocodile,used in games,used_in_games,True,1
Crocodile,used to hunt,used_to_hunt,True,1
Crocodile,you can get injured by it,you_can_get_injured_by_it,True,1
Crocodile,you can injure someone with it,you_can_injure_someone_with_it,True,1
Crocodile,you can kill someone with it,you_can_kill_someone_with_it,True,1
Crocodile,you can see it in the sea,you_can_see_it_in_the_sea,False,0
Dinosaur,appears in comics,appears_in_comics,True,1
Dinosaur,"can be brown, black, white, grey","can_be_brown,_black,_white,_grey",True,1
Crocodile,you don't see it frequently,you_don't_see_it_frequently,True,1
Dinosaur,can be lethal to man,can_be_lethal_to_man,True,1
Crocodile,was used in the past,was_used_in_the_past,False,0
Dinosaur,can be fed,can_be_fed,True,1
Dinosaur,can eat people,can_eat_people,True,1
Dinosaur,external skeleton,external_skeleton,False,0
Dinosaur,filtrate food out of the water with its bill,filtrate_food_out_of_the_water_with_its_bill,False,0
Dinosaur,has gnawing teeth,has_gnawing_teeth,True,1
Dinosaur,does not smell well,does_not_smell_well,False,0
Dinosaur,is found in earth,is_found_in_earth,True,1
Dinosaur,is popular and appreciated,is_popular_and_appreciated,True,1
Dinosaur,is not a pet,is_not_a_pet,True,1
Crocodile,sounds low,sounds_low,False,0
Dinosaur,is spectacular,is_spectacular,True,1
Dinosaur,can be disadvantageous to harvest,can_be_disadvantageous_to_harvest,False,0
Dinosaur,is unhygienic,is_unhygienic,False,0
Dinosaur,can turn his head very far,can_turn_his_head_very_far,False,0
Dinosaur,can kill people,can_kill_people,True,1
Dinosaur,doesn't have 1000 paws,doesn't_have_1000_paws,True,1
Dinosaur,goes slowely,goes_slowely,False,0
Dinosaur,has a head,has_a_head,True,1
Dinosaur,has large front teeth,has_large_front_teeth,False,0
Dinosaur,has a mouth,has_a_mouth,True,1
Dinosaur,grazes,grazes,True,1
Dinosaur,is large and fat,is_large_and_fat,True,1
Dinosaur,"long hind legs, short forelegs","long_hind_legs,_short_forelegs",False,0
Dinosaur,is not good at flying,is_not_good_at_flying,False,0
Dinosaur,rough,rough,True,1
Dinosaur,not friendly with dogs,not_friendly_with_dogs,False,0
Dinosaur,has warts,has_warts,False,0
Dinosaur,neutral scent,neutral_scent,False,0
Dinosaur,attacks,attacks,True,1
Dinosaur,short front legs,short_front_legs,False,0
Dinosaur,digs holes,digs_holes,True,1
Dinosaur,can do without water for long periods,can_do_without_water_for_long_periods,False,0
Dinosaur,eats everything,eats_everything,False,0
Dinosaur,gnaws on everything,gnaws_on_everything,False,0
Dinosaur,eats frogs,eats_frogs,True,1
Dinosaur,has many teeth,has_many_teeth,True,1
Dinosaur,has a tongue,has_a_tongue,True,1
Dinosaur,has pointy ears,has_pointy_ears,False,0
Dinosaur,is difficult to catch,is_difficult_to_catch,True,1
Dinosaur,has sharp claws,has_sharp_claws,True,1
Dinosaur,hunts chicken,hunts_chicken,False,0
Dinosaur,lives on the ground,lives_on_the_ground,True,1
Dinosaur,skeletons in museum,skeletons_in_museum,True,1
Dinosaur,wild animal,wild_animal,True,1
Dinosaur,comes up to the surface for air,comes_up_to_the_surface_for_air,False,0
Dinosaur,laong teeth,laong_teeth,True,1
Dinosaur,eats acorns,eats_acorns,False,0
Dinosaur,eats people,eats_people,False,0
Dinosaur,lives outdoors,lives_outdoors,True,1
Dinosaur,has beady eyes,has_beady_eyes,False,0
Dinosaur,is aggressive,is_aggressive,True,1
Dinosaur,has a large tail,has_a_large_tail,True,1
Dinosaur,savanne,savanne,False,0
Dinosaur,lives in the open air,lives_in_the_open_air,True,1
Dinosaur,has ribs,has_ribs,True,1
Dinosaur,is an exotic animal,is_an_exotic_animal,False,0
Dinosaur,makes a recognizable sound,makes_a_recognizable_sound,True,1
Dinosaur,seems mean,seems_mean,False,0
Dinosaur,smells blood,smells_blood,True,1
Dinosaur,used in research,used_in_research,True,1
Dinosaur,is scary,is_scary,True,1
Dinosaur,is found in warm places,is_found_in_warm_places,False,0
Dinosaur,drinks water,drinks_water,True,1
Dinosaur,eats flies,eats_flies,False,0
Dinosaur,has a pointed snout,has_a_pointed_snout,False,0
Dinosaur,has a rough skin,has_a_rough_skin,True,1
Dinosaur,howls,howls,False,0
Dinosaur,can become pest,can_become_pest,False,0
Dinosaur,looks like a lizard,looks_like_a_lizard,True,1
Dinosaur,swallows its prey in its entirety,swallows_its_prey_in_its_entirety,False,0
Dinosaur,catches mice,catches_mice,False,0
Dinosaur,can loose its tail,can_loose_its_tail,True,1
Dinosaur,prey,prey,True,1
Dinosaur,difficult to exterminate,difficult_to_exterminate,False,0
Dinosaur,stubborn,stubborn,False,0
Dinosaur,can be caught,can_be_caught,False,0
Dinosaur,can cause much hinder,can_cause_much_hinder,True,1
Dinosaur,is bigger than a chicken,is_bigger_than_a_chicken,True,1
Dinosaur,indians hunted it,indians_hunted_it,False,0
Dinosaur,is lethal,is_lethal,True,1
Dinosaur,exists for ages,exists_for_ages,False,0
Dinosaur,prehistoric animal,prehistoric_animal,True,1
Dinosaur,lives nearby ponds,lives_nearby_ponds,False,0
Dinosaur,is eaten by other animals,is_eaten_by_other_animals,False,0
Dinosaur,roar,roar,True,1
Dinosaur,has long hind legs,has_long_hind_legs,True,1
Dinosaur,lives in unhygienic places,lives_in_unhygienic_places,False,0
Dinosaur,makes a strange noise,makes_a_strange_noise,True,1
Dinosaur,has a horn,has_a_horn,False,0
Dinosaur,is killed by man,is_killed_by_man,False,0
Dinosaur,has horns,has_horns,True,1
Dinosaur,is often found under rocks,is_often_found_under_rocks,False,0
Dinosaur,writhes (twists),writhes_(twists),False,0
Dinosaur,can be dangerous,can_be_dangerous,True,1
Dinosaur,creaks when killed,creaks_when_killed,False,0
Dinosaur,curly tail,curly_tail,False,0
Dinosaur,kind of lizard,kind_of_lizard,False,0
Dinosaur,compound eyes,compound_eyes,False,0
Dinosaur,has an airhole,has_an_airhole,False,0
Dinosaur,has peepers,has_peepers,False,0
Dinosaur,occasionally washes ashore,occasionally_washes_ashore,False,0
Dinosaur,skin can be used for clothes,skin_can_be_used_for_clothes,True,1
Dinosaur,hibernates,hibernates,False,0
Dinosaur,eats rats and mice,eats_rats_and_mice,True,1
Dinosaur,predecessor of humans,predecessor_of_humans,True,1
Dinosaur,is dangerous to people,is_dangerous_to_people,True,1
Dinosaur,makes a sound like a grunt,makes_a_sound_like_a_grunt,False,0
Dinosaur,is elongated,is_elongated,True,1
Dinosaur,somtimes used in a circus,somtimes_used_in_a_circus,False,0
Dinosaur,spits,spits,False,0
Dinosaur,attaches to the body,attaches_to_the_body,False,0
Dinosaur,is popular among children,is_popular_among_children,True,1
Dinosaur,is strong,is_strong,True,1
Dinosaur,bushy tail,bushy_tail,False,0
Dinosaur,is used in shows,is_used_in_shows,True,1
Dinosaur,thick skin,thick_skin,True,1
Dinosaur,eats leaves from trees,eats_leaves_from_trees,True,1
Dinosaur,rolls up in danger,rolls_up_in_danger,False,0
Dinosaur,eats seed,eats_seed,False,0
Dinosaur,has sharp claws.1,has_sharp_claws.1,True,1
Dinosaur,is extinct,is_extinct,True,1
Dinosaur,has a big mouth,has_a_big_mouth,True,1
Dinosaur,eats small animals,eats_small_animals,True,1
Dinosaur,is cold-blooded,is_cold-blooded,False,0
Dinosaur,eats mice,eats_mice,False,0
Dinosaur,has long ears,has_long_ears,False,0
Dinosaur,is terrifying,is_terrifying,True,1
Dinosaur,sheds its skin,sheds_its_skin,True,1
Dinosaur,has manes,has_manes,False,0
Dinosaur,lives in the jungle,lives_in_the_jungle,False,0
Dinosaur,has large theeth,has_large_theeth,True,1
Dinosaur,strong animal,strong_animal,True,1
Dinosaur,lives on land,lives_on_land__,True,1
Dinosaur,has a split tongue,has_a_split_tongue,False,0
Dinosaur,can be aggressive,can_be_aggressive,True,1
Dinosaur,has teeth,has_teeth,True,1
Dinosaur,does not taste well,does_not_taste_well,False,0
Dinosaur,has eyes,has_eyes,True,1
Dinosaur,is sometimes eaten by man,is_sometimes_eaten_by_man,False,0
Dinosaur,can't fly,can't_fly,True,1
Dinosaur,is exterminated,is_exterminated,True,1
Dinosaur,hunts,hunts,True,1
Dinosaur,small and large kinds,small_and_large_kinds,True,1
Dinosaur,doesn't live in our country,doesn't_live_in_our_country,True,1
Dinosaur,frightens people,frightens_people,True,1
Dinosaur,occasionally occurs in films,occasionally_occurs_in_films,True,1
Dinosaur,incites fear,incites_fear,True,1
Dinosaur,lives in nature,lives_in_nature,False,0
Dinosaur,has a fur (in dutch: vacht),has_a_fur_(in_dutch:_vacht),False,0
Dinosaur,doesn't make a sound,doesn't_make_a_sound,False,0
Dinosaur,eats worms,eats_worms,False,0
Dinosaur,has a long tongue,has_a_long_tongue,False,0
Dinosaur,has no paws,has_no_paws,True,1
Dinosaur,can be poisonous,can_be_poisonous,False,0
Dinosaur,has bones,has_bones,True,1
Dinosaur,has claws,has_claws,True,1
Dinosaur,appears in fairy tales and stories,appears_in_fairy_tales_and_stories,True,1
Dinosaur,has a pointed mouth,has_a_pointed_mouth,False,0
Dinosaur,makes a lot of clamor,makes_a_lot_of_clamor,True,1
Dinosaur,lives in the wild,lives_in_the_wild,False,0
Dinosaur,heavy,heavy,True,1
Dinosaur,has legs.1,has_legs.1,True,1
Dinosaur,bites,bites,True,1
Dinosaur,sucks blood,sucks_blood,False,0
Dinosaur,hairy,hairy,False,0
Dinosaur,eats grass,eats_grass,True,1
Dinosaur,exists in different sizes and kinds,exists_in_different_sizes_and_kinds,True,1
Dinosaur,is slow,is_slow,False,0
Dinosaur,has feelers,has_feelers,False,0
Dinosaur,the meat is eaten,the_meat_is_eaten,False,0
Dinosaur,has a long neck,has_a_long_neck,False,0
Dinosaur,can have different colors,can_have_different_colors,True,1
Dinosaur,makes a sound,makes_a_sound,True,1
Dinosaur,is a carnivore,is_a_carnivore,False,0
Dinosaur,has a long tail,has_a_long_tail,True,1
Dinosaur,has sharp teeth,has_sharp_teeth,True,1
Dinosaur,eats plants,eats_plants,True,1
Dinosaur,is hunted,is_hunted,False,0
Dinosaur,is nasty,is_nasty,False,0
Dinosaur,there are many kinds of it,there_are_many_kinds_of_it,True,1
Dinosaur,eats insects,eats_insects,True,1
Dinosaur,lives in the woods,lives_in_the_woods,False,0
Dinosaur,has a tail,has_a_tail,True,1
Dinosaur,is a reptile,is_a_reptile,True,1
Dinosaur,has scales,has_scales,True,1
Dinosaur,lays eggs,lays_eggs,True,1
Dinosaur,eats fish,eats_fish,False,0
Dinosaur,is dangerous,is_dangerous,True,1
Dinosaur,is big,is_big,True,1
Dinosaur,can be coloured,can_be_coloured,True,1
Dinosaur,is an animal,is_an_animal,True,1
Dinosaur,can be found in a forest,can_be_found_in_a_forest,False,0
Dinosaur,can be used to threaten somebody,can_be_used_to_threaten_somebody,True,1
Dinosaur,also used as a toy,also_used_as_a_toy,True,1
Dinosaur,can harm,can_harm,True,1
