input,prompt,response,prompt_variant
anteater|beaver|artichoke,Answer using only one word - beaver or artichoke and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|blender,Answer using only one word - beaver or blender and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|dress,Answer using only one word - beaver or dress and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|car,Answer using only one word - beaver or car and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|crowbar,Answer using only one word - beaver or crowbar and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like a giraffe
-",canonical
anteater|beaver|cactus,Answer using only one word - beaver or cactus and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|candle,Answer using only one word - beaver or candle and not anteater. Which is more similar in semantic meaning to anteater?,- builds a den inside its dam,canonical
anteater|beaver|burrito,Answer using only one word - beaver or burrito and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|bell,Answer using only one word - beaver or bell and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|drill,Answer using only one word - beaver or drill and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- is similar in",canonical
anteater|beaver|blackberry,Answer using only one word - beaver or blackberry and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|beaver|tumbleweed,Answer using only one word - beaver or tumbleweed and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|ostrich,Answer using only one word - bear or ostrich and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|bear|camel,Answer using only one word - bear or camel and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|ant,Answer using only one word - bear or ant and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|beetle,Answer using only one word - bear or beetle and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|bird,Answer using only one word - bear or bird and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|file,Answer using only one word - bear or file and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|chocolate,Answer using only one word - bear or chocolate and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|bench,Answer using only one word - bear or bench and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|missile,Answer using only one word - bear or missile and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|tree,Answer using only one word - bear or tree and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|bassoon,Answer using only one word - bear or bassoon and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|artichoke,Answer using only one word - bear or artichoke and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|blender,Answer using only one word - bear or blender and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|dress,Answer using only one word - bear or dress and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|car,Answer using only one word - bear or car and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|crowbar,Answer using only one word - bear or crowbar and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like a giraffe
-",canonical
anteater|bear|cactus,Answer using only one word - bear or cactus and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|candle,Answer using only one word - bear or candle and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|burrito,Answer using only one word - bear or burrito and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|bell,Answer using only one word - bear or bell and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|bear|drill,Answer using only one word - bear or drill and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|blackberry,Answer using only one word - bear or blackberry and not anteater. Which is more similar in semantic meaning to anteater?,"- looks like
- has a shoulder",canonical
anteater|bear|tumbleweed,Answer using only one word - bear or tumbleweed and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a bigger uglier pig,canonical
anteater|ostrich|camel,Answer using only one word - ostrich or camel and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|ant,Answer using only one word - ostrich or ant and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|beetle,Answer using only one word - ostrich or beetle and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|bird,Answer using only one word - ostrich or bird and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|file,Answer using only one word - ostrich or file and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|chocolate,Answer using only one word - ostrich or chocolate and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|bench,Answer using only one word - ostrich or bench and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
anteater|ostrich|missile,Answer using only one word - ostrich or missile and not anteater. Which is more similar in semantic meaning to anteater?,- looks like a giraffe but is,canonical
