input,prompt,response,prompt_variant
beaver|antelope|bench,Answer using only one word - antelope or bench and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|missile,Answer using only one word - antelope or missile and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|tree,Answer using only one word - antelope or tree and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|bassoon,Answer using only one word - antelope or bassoon and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|artichoke,Answer using only one word - antelope or artichoke and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|blender,Answer using only one word - antelope or blender and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|dress,Answer using only one word - antelope or dress and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|car,Answer using only one word - antelope or car and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|crowbar,Answer using only one word - antelope or crowbar and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|cactus,Answer using only one word - antelope or cactus and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|candle,Answer using only one word - antelope or candle and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|burrito,Answer using only one word - antelope or burrito and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|bell,Answer using only one word - antelope or bell and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|drill,Answer using only one word - antelope or drill and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|blackberry,Answer using only one word - antelope or blackberry and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|tumbleweed,Answer using only one word - antelope or tumbleweed and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|boar,Answer using only one word - bison or boar and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|cheetah,Answer using only one word - bison or cheetah and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|anteater,Answer using only one word - bison or anteater and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|bear,Answer using only one word - bison or bear and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|ostrich,Answer using only one word - bison or ostrich and not beaver. Which is more similar in semantic meaning to beaver?,"ostrich
it resembles a gir",canonical
beaver|bison|camel,Answer using only one word - bison or camel and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|ant,Answer using only one word - bison or ant and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|beetle,Answer using only one word - bison or beetle and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|bird,Answer using only one word - bison or bird and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|file,Answer using only one word - bison or file and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|chocolate,Answer using only one word - bison or chocolate and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|bench,Answer using only one word - bison or bench and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|missile,Answer using only one word - bison or missile and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|tree,Answer using only one word - bison or tree and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|bassoon,Answer using only one word - bison or bassoon and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|artichoke,Answer using only one word - bison or artichoke and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|blender,Answer using only one word - bison or blender and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|dress,Answer using only one word - bison or dress and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|car,Answer using only one word - bison or car and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|crowbar,Answer using only one word - bison or crowbar and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|cactus,Answer using only one word - bison or cactus and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|candle,Answer using only one word - bison or candle and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|burrito,Answer using only one word - bison or burrito and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|bell,Answer using only one word - bison or bell and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|drill,Answer using only one word - bison or drill and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|blackberry,Answer using only one word - bison or blackberry and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|bison|tumbleweed,Answer using only one word - bison or tumbleweed and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|cheetah,Answer using only one word - boar or cheetah and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|anteater,Answer using only one word - boar or anteater and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|bear,Answer using only one word - boar or bear and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|ostrich,Answer using only one word - boar or ostrich and not beaver. Which is more similar in semantic meaning to beaver?,"ostrich
is a flightless",canonical
beaver|boar|camel,Answer using only one word - boar or camel and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|ant,Answer using only one word - boar or ant and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|beetle,Answer using only one word - boar or beetle and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|bird,Answer using only one word - boar or bird and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|file,Answer using only one word - boar or file and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|boar|chocolate,Answer using only one word - boar or chocolate and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
