input,prompt,response
Toad|Anvil|Chisel,Answer using only one word - Anvil or Chisel and not Toad. Which is more similar in semantic meaning to Toad?,Toad
Cobra|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,Cobra.
Saw|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,Spanner
Turtle|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,Tortoise
Cobra|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Caiman|Saw|Snake,Answer using only one word - Saw or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,Snake
Grinding disk|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Grinding disk.
Tortoise|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Shovel.
Lizard|Salamander|Tortoise,Answer using only one word - Salamander or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Lizard
Chameleon|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Anvil|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe
Lawn Mower|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Hammer
Salamander|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Tortoise|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Tortoise
Boa python|Grinding disk|Vacuum,Answer using only one word - Grinding disk or Vacuum and not Boa python. Which is more similar in semantic meaning to Boa python?,Grinding disk.
Paint brush|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer
Grinding disk|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Anvil
Oil can|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,Spanner
Oil can|Hammer|Nail,Answer using only one word - Hammer or Nail and not Oil can. Which is more similar in semantic meaning to Oil can?,Nail
Chisel|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil
Spanner|Blindworm|Turtle,Answer using only one word - Blindworm or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Turtle
Caiman|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Caiman. Which is more similar in semantic meaning to Caiman?,Caiman
Anvil|Axe|Snake,Answer using only one word - Axe or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe
Lizard|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Tortoise
Snake|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Snake. Which is more similar in semantic meaning to Snake?,Snake
Chameleon|Blindworm|Gecko,Answer using only one word - Blindworm or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Oil can|Blindworm|Gecko,Answer using only one word - Blindworm or Gecko and not Oil can. Which is more similar in semantic meaning to Oil can?,Gecko
Toad|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Toad.
Turtle|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Turtle. Which is more similar in semantic meaning to Turtle?,Cobra
Chisel|Blindworm|Lawn Mower,Answer using only one word - Blindworm or Lawn Mower and not Chisel. Which is more similar in semantic meaning to Chisel?,Blindworm
Hammer|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Hammer
Salamander|Chisel|Knife,Answer using only one word - Chisel or Knife and not Salamander. Which is more similar in semantic meaning to Salamander?,Knife
Toad|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,Turtle.
Oil can|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
Chameleon|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Blindworm
Anvil|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Vacuum
Paint brush|Knife|Spanner,Answer using only one word - Knife or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Spanner
Shovel|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Shovel. Which is more similar in semantic meaning to Shovel?,Spanner
Lawn Mower|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lawn Mower
Chameleon|Knife|Salamander,Answer using only one word - Knife or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander.
Oil can|Shovel|Spanner,Answer using only one word - Shovel or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,Shovel
Turtle|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Turtle. Which is more similar in semantic meaning to Turtle?,Turtle
Gecko|Alligator|Toad,Answer using only one word - Alligator or Toad and not Gecko. Which is more similar in semantic meaning to Gecko?,Gecko.
Cobra|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Cobra. Which is more similar in semantic meaning to Cobra?,Cobra.
Paint brush|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Shovel
Salamander|Spanner|Tortoise,Answer using only one word - Spanner or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,Tortoise
Knife|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Knife. Which is more similar in semantic meaning to Knife?,Caiman
Toad|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,Caiman
Screwdriver|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Lizard
Screwdriver|Chisel|Nail,Answer using only one word - Chisel or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Chisel
Lawn Mower|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Chameleon|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Spanner|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,Saw
Grinding disk|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Grinding disk|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Caiman|Blindworm|Screwdriver,Answer using only one word - Blindworm or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Blindworm
Axe|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Axe. Which is more similar in semantic meaning to Axe?,Boa python.
Oil can|Chisel|Snake,Answer using only one word - Chisel or Snake and not Oil can. Which is more similar in semantic meaning to Oil can?,Snake
Vacuum|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Nail
Tortoise|Axe|Snake,Answer using only one word - Axe or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Snake
Hammer|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Hammer. Which is more similar in semantic meaning to Hammer?,Lizard
Saw|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Screwdriver
Vacuum|Knife|Snake,Answer using only one word - Knife or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Snake
Anvil|Shovel|Toad,Answer using only one word - Shovel or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Shovel.
Lawn Mower|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Hammer
Snake|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Spanner.
Blindworm|Caiman|Knife,Answer using only one word - Caiman or Knife and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Caiman
Turtle|Axe|Knife,Answer using only one word - Axe or Knife and not Turtle. Which is more similar in semantic meaning to Turtle?,Axe
Anvil|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Caiman|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile
Anvil|Chameleon|Lawn Mower,Answer using only one word - Chameleon or Lawn Mower and not Anvil. Which is more similar in semantic meaning to Anvil?,Lawn Mower
Alligator|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,Lawn Mower
Vacuum|Oil can|Snake,Answer using only one word - Oil can or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Snake
Nail|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Snake
Cobra|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Cobra. Which is more similar in semantic meaning to Cobra?,Screwdriver
Toad|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Saw
Paint brush|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush
Screwdriver|Nail|Saw,Answer using only one word - Nail or Saw and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Screwdriver
Toad|Hammer|Nail,Answer using only one word - Hammer or Nail and not Toad. Which is more similar in semantic meaning to Toad?,Nail
Blindworm|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Toad
Boa python|Axe|Gecko,Answer using only one word - Axe or Gecko and not Boa python. Which is more similar in semantic meaning to Boa python?,Gecko
Axe|Knife|Turtle,Answer using only one word - Knife or Turtle and not Axe. Which is more similar in semantic meaning to Axe?,Knife
Knife|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,Paint brush.
Oil can|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Oil can. Which is more similar in semantic meaning to Oil can?,Nail
Nail|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Nail. Which is more similar in semantic meaning to Nail?,Boa python.
Grinding disk|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Grinding disk.
Chisel|Axe|Nail,Answer using only one word - Axe or Nail and not Chisel. Which is more similar in semantic meaning to Chisel?,Axe
