input,prompt,response,prompt_variant
incident response triage|persuasion analysis|targeted persuasion optimization,"Target concept: incident response triage
Candidate A: persuasion analysis
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
incident response triage|persuasion analysis|election falsehood generation,"Target concept: incident response triage
Candidate A: persuasion analysis
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
incident response triage|targeted persuasion optimization|election falsehood generation,"Target concept: incident response triage
Candidate A: targeted persuasion optimization
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|incident response triage,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: incident response triage
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|responsible vulnerability disclosure,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|unauthorized system intrusion,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|malware analysis,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|abuse detection,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|phishing awareness training,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|credential misuse,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|malware deployment,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
vulnerability remediation|security hardening|biosecurity literacy,"Target concept: vulnerability remediation
Candidate A: security hardening
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
