input,prompt,response
Paint brush|Knife|Nail,Answer using only one word - Knife or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Nail
Vacuum|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Lizard
Knife|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Knife. Which is more similar in semantic meaning to Knife?,None.
Alligator|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Salamander
Lizard|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Snake
Spanner|Chisel|Toad,Answer using only one word - Chisel or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,Chisel
Tortoise|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Tortoise. Which is more similar in semantic meaning to Tortoise?,None
Knife|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Knife. Which is more similar in semantic meaning to Knife?,None
Dinosaur|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,None
Alligator|Hammer|Toad,Answer using only one word - Hammer or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,Toad
Chameleon|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Blindworm
Dinosaur|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Caiman
Anvil|Hammer|Snake,Answer using only one word - Hammer or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Caiman|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,None
Toad|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Chameleon
Tortoise|Grinding disk|Nail,Answer using only one word - Grinding disk or Nail and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Toad|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,Salamander
Crocodile|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Crocodile. Which is more similar in semantic meaning to Crocodile?,None
Boa python|Gecko|Toad,Answer using only one word - Gecko or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Gecko
Salamander|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Salamander. Which is more similar in semantic meaning to Salamander?,Shovel
Paint brush|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Gecko|Snake|Spanner,Answer using only one word - Snake or Spanner and not Gecko. Which is more similar in semantic meaning to Gecko?,Spanner
Knife|Axe|Chisel,Answer using only one word - Axe or Chisel and not Knife. Which is more similar in semantic meaning to Knife?,Chisel
Grinding disk|Saw|Toad,Answer using only one word - Saw or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Toad
Screwdriver|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Grindingdisk
Nail|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Nail. Which is more similar in semantic meaning to Nail?,Blindworm
Hammer|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Hammer. Which is more similar in semantic meaning to Hammer?,None.
Snake|Anvil|Nail,Answer using only one word - Anvil or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Nail
Gecko|Salamander|Saw,Answer using only one word - Salamander or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,Salamander
Nail|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Nail. Which is more similar in semantic meaning to Nail?,Nail
Axe|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,Grinding disk
Boa python|Chameleon|Grinding disk,Answer using only one word - Chameleon or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,Grinding disk
Paint brush|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Toad|Nail|Turtle,Answer using only one word - Nail or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Turtle
Knife|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel
Paint brush|Dinosaur|Snake,Answer using only one word - Dinosaur or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Nail|Gecko|Saw,Answer using only one word - Gecko or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Saw
Paint brush|Alligator|Blindworm,Answer using only one word - Alligator or Blindworm and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Knife|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Axe|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,Screwdriver
Vacuum|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Dinosaur
Shovel|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,None
Chisel|Knife|Lizard,Answer using only one word - Knife or Lizard and not Chisel. Which is more similar in semantic meaning to Chisel?,Knife
Screwdriver|Axe|Hammer,Answer using only one word - Axe or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None
Grinding disk|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Gecko|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,None
Cobra|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Vacuum|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,None
Shovel|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Lizard
Nail|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Nail. Which is more similar in semantic meaning to Nail?,Nail
Anvil|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Vacuum
Chameleon|Saw|Shovel,Answer using only one word - Saw or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Saw
Chameleon|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Paint brush|Cobra|Knife,Answer using only one word - Cobra or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Knife
Knife|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,Lawn Mower
Lawn Mower|Paint brush|Vacuum,Answer using only one word - Paint brush or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Boa python|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver
Lawn Mower|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Dinosaur|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Caiman
Cobra|Axe|Salamander,Answer using only one word - Axe or Salamander and not Cobra. Which is more similar in semantic meaning to Cobra?,Salamander
Shovel|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,None
Blindworm|Anvil|Toad,Answer using only one word - Anvil or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Toad
Paint brush|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,None
Axe|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Axe. Which is more similar in semantic meaning to Axe?,Knife
Screwdriver|Axe|Snake,Answer using only one word - Axe or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None
Dinosaur|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Caiman
Paint brush|Hammer|Nail,Answer using only one word - Hammer or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Nail
Blindworm|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Blindworm
Toad|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,Screwdriver
Snake|Knife|Nail,Answer using only one word - Knife or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Nail
Blindworm|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Crocodile|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Turtle
Toad|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel
Chisel|Alligator|Oil can,Answer using only one word - Alligator or Oil can and not Chisel. Which is more similar in semantic meaning to Chisel?,Oil can
Chameleon|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Oil can|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,Tortoise
Lizard|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Screwdriver|Dinosaur|Oil can,Answer using only one word - Dinosaur or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,None
Vacuum|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Tortoise
Tortoise|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Tortoise. Which is more similar in semantic meaning to Tortoise?,None
Nail|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Nail. Which is more similar in semantic meaning to Nail?,Chameleon
Crocodile|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Blindworm
Nail|Crocodile|Oil can,Answer using only one word - Crocodile or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,Oil can
Lizard|Grinding disk|Tortoise,Answer using only one word - Grinding disk or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Tortoise
Chisel|Hammer|Lawn Mower,Answer using only one word - Hammer or Lawn Mower and not Chisel. Which is more similar in semantic meaning to Chisel?,Lawn Mower
